ts,temp,humidity,pm25,pm10,gas_co,place,lat,lon,temp_tmd,humidity_tmd,rainfall_tmd,lat_tmd,lon_tmd,pm25_aqi,pm10_aqi,lat_aqi,lon_aqi
2026-04-03 01:27:02,26.0,57,17,12,283,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,67,19,13.8476,100.579
2026-04-03 01:37:03,26.0,51,17,12,291,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,18,13.8476,100.579
2026-04-03 01:47:03,26.2,56,17,12,289,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,18,13.8476,100.579
2026-04-03 01:57:03,26.4,57,16,12,289,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,18,13.8476,100.579
2026-04-03 02:07:04,26.4,57,16,12,285,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,18,13.8476,100.579
2026-04-03 02:17:04,26.5,57,16,12,278,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,18,13.8476,100.579
2026-04-03 02:27:05,26.3,58,16,12,281,inside,13.8463,100.568,29.4,79.0,0.0,13.7264,100.56,65,18,13.8476,100.579
2026-04-06 21:55:25,28.9,56,35,24,159,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-06 22:05:26,28.0,50,35,24,146,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-06 22:15:25,27.4,46,38,25,141,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-06 22:25:26,27.0,43,39,26,141,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,99,35,13.8476,100.579
2026-04-06 22:35:26,27.0,42,40,26,143,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-06 22:45:26,26.9,41,39,26,138,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-06 22:55:27,26.0,40,38,25,142,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-06 23:05:27,26.2,41,39,25,139,inside,13.8463,100.568,30.4,71.0,0.0,13.7264,100.56,97,35,13.8476,100.579
2026-04-06 23:35:28,28.9,45,34,23,176,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-06 23:45:28,29.2,47,34,23,192,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-06 23:55:29,29.2,49,34,24,201,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:05:29,27.8,52,34,24,187,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:15:29,26.6,46,35,24,176,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:25:30,27.1,42,35,24,179,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:35:29,26.8,45,34,23,186,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 00:45:29,26.8,45,34,23,180,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 01:25:31,26.3,47,31,21,205,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,97,34,13.8476,100.579
2026-04-07 01:35:31,26.3,45,31,22,210,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 01:45:32,26.0,48,30,21,199,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 01:55:32,26.6,45,31,22,201,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:05:32,26.7,46,31,22,201,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:15:33,26.5,48,32,22,197,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:25:33,26.0,49,32,22,185,inside,13.8463,100.568,25.3,84.0,0.0,13.9192,100.605,93,31,13.8476,100.579
2026-04-07 02:35:33,26.5,46,30,21,180,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:35:34,26.2,48,29,21,192,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
2026-04-07 03:45:35,26.5,49,29,21,188,inside,13.8463,100.568,28.9,73.0,0.0,13.9192,100.605,93,32,13.8476,100.579
